Grain,HS2,Category,OriginYearMonth,TargetYearMonth,Horizon,Method,ActualEUR,ForecastEUR,APE,ResidualPct,RedSeaRegime
category,64,Footwear,2018-07,2018-08,1,seasonal-naive,16786700,15012612,0.10568414280352899,0.11817317332919815,pre-Nov 2023
category,64,Footwear,2018-07,2018-08,1,last-month naive,16786700,16998562,0.012620824819648888,-0.012463524855808391,pre-Nov 2023
category,64,Footwear,2018-07,2018-09,2,seasonal-naive + trend,11874752,12763527.96181963,0.07484585461823794,-0.06963403570535383,pre-Nov 2023
category,64,Footwear,2018-07,2018-09,2,seasonal-naive,11874752,12568269,0.05840265127221183,-0.05517999336265002,pre-Nov 2023
category,64,Footwear,2018-07,2018-09,2,last-month naive,11874752,16998562,0.4314877481230766,-0.3014260853359243,pre-Nov 2023
category,64,Footwear,2018-07,2018-10,3,seasonal-naive + trend,9214300,9132351.510073626,0.008893620777093603,0.008973427034206758,pre-Nov 2023
category,64,Footwear,2018-07,2018-10,3,seasonal-naive,9214300,8992643,0.024055761153858678,0.02464870450211356,pre-Nov 2023
category,64,Footwear,2018-07,2018-10,3,last-month naive,9214300,16998562,0.8448023181359409,-0.4579365007463573,pre-Nov 2023
category,64,Footwear,2018-08,2018-09,1,seasonal-naive + trend,11874752,12860861.899688492,0.08304256793644967,-0.07667525764446445,pre-Nov 2023
category,64,Footwear,2018-08,2018-09,1,seasonal-naive,11874752,12568269,0.05840265127221183,-0.05517999336265002,pre-Nov 2023
category,64,Footwear,2018-08,2018-09,1,last-month naive,11874752,16786700,0.41364636499355945,-0.29260950633537264,pre-Nov 2023
category,64,Footwear,2018-08,2018-10,2,seasonal-naive + trend,9214300,9201994.302970473,0.0013354999326619793,0.0013372858778618137,pre-Nov 2023
category,64,Footwear,2018-08,2018-10,2,seasonal-naive,9214300,8992643,0.024055761153858678,0.02464870450211356,pre-Nov 2023
category,64,Footwear,2018-08,2018-10,2,last-month naive,9214300,16786700,0.8218095785898006,-0.4510952122811511,pre-Nov 2023
category,64,Footwear,2018-08,2018-11,3,seasonal-naive + trend,6661929,8312202.976643011,0.24771713667963302,-0.1985362943229636,pre-Nov 2023
category,64,Footwear,2018-08,2018-11,3,seasonal-naive,6661929,8123095,0.21933076740985982,-0.17987798985485212,pre-Nov 2023
category,64,Footwear,2018-08,2018-11,3,last-month naive,6661929,16786700,1.5197956928090948,-0.603142428231874,pre-Nov 2023
category,64,Footwear,2018-09,2018-10,1,seasonal-naive + trend,9214300,9292759.045978121,0.008514922021002297,-0.008443030276576289,pre-Nov 2023
category,64,Footwear,2018-09,2018-10,1,seasonal-naive,9214300,8992643,0.024055761153858678,0.02464870450211356,pre-Nov 2023
category,64,Footwear,2018-09,2018-10,1,last-month naive,9214300,11874752,0.2887307771615858,-0.22404274211368794,pre-Nov 2023
category,64,Footwear,2018-09,2018-11,2,seasonal-naive + trend,6661929,8394191.178565595,0.2600241129206864,-0.206364394343185,pre-Nov 2023
category,64,Footwear,2018-09,2018-11,2,seasonal-naive,6661929,8123095,0.21933076740985982,-0.17987798985485212,pre-Nov 2023
category,64,Footwear,2018-09,2018-11,2,last-month naive,6661929,11874752,0.7824795190702273,-0.4389837362498181,pre-Nov 2023
category,64,Footwear,2018-09,2018-12,3,seasonal-naive + trend,7197224,10147507.743143853,0.4099196778013096,-0.2907397380541254,pre-Nov 2023
category,64,Footwear,2018-09,2018-12,3,seasonal-naive,7197224,9819787,0.3643853519079023,-0.26706923480112144,pre-Nov 2023
category,64,Footwear,2018-09,2018-12,3,last-month naive,7197224,11874752,0.6499072420144211,-0.3939053211384962,pre-Nov 2023
category,64,Footwear,2018-10,2018-11,1,seasonal-naive + trend,6661929,8341816.463173631,0.25216231862777744,-0.20138149413737164,pre-Nov 2023
category,64,Footwear,2018-10,2018-11,1,seasonal-naive,6661929,8123095,0.21933076740985982,-0.17987798985485212,pre-Nov 2023
category,64,Footwear,2018-10,2018-11,1,last-month naive,6661929,9214300,0.38312791985624584,-0.2770010744169389,pre-Nov 2023
category,64,Footwear,2018-10,2018-12,2,seasonal-naive + trend,7197224,10084193.384597668,0.4011226251395911,-0.28628659472230567,pre-Nov 2023
category,64,Footwear,2018-10,2018-12,2,seasonal-naive,7197224,9819787,0.3643853519079023,-0.26706923480112144,pre-Nov 2023
category,64,Footwear,2018-10,2018-12,2,last-month naive,7197224,9214300,0.28025749928027804,-0.21890713347731244,pre-Nov 2023
category,64,Footwear,2018-10,2019-01,3,seasonal-naive + trend,18045138,18258747.24157596,0.011837495594434361,-0.011699008631302073,pre-Nov 2023
category,64,Footwear,2018-10,2019-01,3,seasonal-naive,18045138,17780005,0.014692766550192079,0.014911863073154367,pre-Nov 2023
category,64,Footwear,2018-10,2019-01,3,last-month naive,18045138,9214300,0.4893749219318799,0.9583840335131263,pre-Nov 2023
category,64,Footwear,2018-11,2018-12,1,seasonal-naive + trend,7197224,9963441.544978123,0.384345067623034,-0.2776367515672715,pre-Nov 2023
category,64,Footwear,2018-11,2018-12,1,seasonal-naive,7197224,9819787,0.3643853519079023,-0.26706923480112144,pre-Nov 2023
category,64,Footwear,2018-11,2018-12,1,last-month naive,7197224,6661929,0.07437520355070233,0.08035135168807714,pre-Nov 2023
category,64,Footwear,2018-11,2019-01,2,seasonal-naive + trend,18045138,18040110.28822914,0.00027861863793220175,0.00027869628791233665,pre-Nov 2023
category,64,Footwear,2018-11,2019-01,2,seasonal-naive,18045138,17780005,0.014692766550192079,0.014911863073154367,pre-Nov 2023
category,64,Footwear,2018-11,2019-01,2,last-month naive,18045138,6661929,0.6308186171809825,1.708695634552695,pre-Nov 2023
category,64,Footwear,2018-11,2019-02,3,seasonal-naive + trend,17360096,17967609.966623753,0.034994850640443075,-0.03381161811461058,pre-Nov 2023
category,64,Footwear,2018-11,2019-02,3,seasonal-naive,17360096,17708550,0.020072124025120597,-0.019677161597081636,pre-Nov 2023
category,64,Footwear,2018-11,2019-02,3,last-month naive,17360096,6661929,0.6162504516104058,1.6058662588568566,pre-Nov 2023
category,64,Footwear,2018-12,2019-01,1,seasonal-naive + trend,18045138,17647645.411871538,0.02202768347509797,0.022523831301657384,pre-Nov 2023
category,64,Footwear,2018-12,2019-01,1,seasonal-naive,18045138,17780005,0.014692766550192079,0.014911863073154367,pre-Nov 2023
category,64,Footwear,2018-12,2019-01,1,last-month naive,18045138,7197224,0.601154394053401,1.5072358453759394,pre-Nov 2023
category,64,Footwear,2018-12,2019-02,2,seasonal-naive + trend,17360096,17576722.343913723,0.012478407026880656,-0.012324615458736754,pre-Nov 2023
category,64,Footwear,2018-12,2019-02,2,seasonal-naive,17360096,17708550,0.020072124025120597,-0.019677161597081636,pre-Nov 2023
category,64,Footwear,2018-12,2019-02,2,last-month naive,17360096,7197224,0.5854156566876128,1.4120544254284708,pre-Nov 2023
category,64,Footwear,2018-12,2019-03,3,seasonal-naive + trend,15979147,20567363.156938985,0.2871377400144692,-0.22308237190779703,pre-Nov 2023
category,64,Footwear,2018-12,2019-03,3,seasonal-naive,15979147,20721621,0.29679143698972166,-0.2288659753018357,pre-Nov 2023
category,64,Footwear,2018-12,2019-03,3,last-month naive,15979147,7197224,0.549586470416725,1.2201819757173042,pre-Nov 2023
category,64,Footwear,2019-01,2019-02,1,seasonal-naive + trend,17360096,17090095.073629282,0.01555296274690633,0.015798679013046574,pre-Nov 2023
category,64,Footwear,2019-01,2019-02,1,seasonal-naive,17360096,17708550,0.020072124025120597,-0.019677161597081636,pre-Nov 2023
category,64,Footwear,2019-01,2019-02,1,last-month naive,17360096,18045138,0.03946072648446184,-0.03796269111380583,pre-Nov 2023
category,64,Footwear,2019-01,2019-03,2,seasonal-naive + trend,15979147,19997937.322350677,0.25150218108330047,-0.20096024192750517,pre-Nov 2023
category,64,Footwear,2019-01,2019-03,2,seasonal-naive,15979147,20721621,0.29679143698972166,-0.2288659753018357,pre-Nov 2023
category,64,Footwear,2019-01,2019-03,2,last-month naive,15979147,18045138,0.12929294661348317,-0.11449017458331436,pre-Nov 2023
category,64,Footwear,2019-01,2019-04,3,seasonal-naive + trend,14882707,12752269.926051471,0.14314849267331062,0.16706336097829,pre-Nov 2023
category,64,Footwear,2019-01,2019-04,3,seasonal-naive,14882707,13213748,0.11214082223079444,0.12630473957880836,pre-Nov 2023
category,64,Footwear,2019-01,2019-04,3,last-month naive,14882707,18045138,0.21249030838274247,-0.17525113966986564,pre-Nov 2023
category,64,Footwear,2019-02,2019-03,1,seasonal-naive + trend,15979147,20106701.503661744,0.25830881358446384,-0.20528252746528575,pre-Nov 2023
category,64,Footwear,2019-02,2019-03,1,seasonal-naive,15979147,20721621,0.29679143698972166,-0.2288659753018357,pre-Nov 2023
category,64,Footwear,2019-02,2019-03,1,last-month naive,15979147,17360096,0.0864219473041959,-0.07954731356324297,pre-Nov 2023
category,64,Footwear,2019-02,2019-04,2,seasonal-naive + trend,14882707,12821626.58899163,0.13848827441193118,0.16075030704590695,pre-Nov 2023
category,64,Footwear,2019-02,2019-04,2,seasonal-naive,14882707,13213748,0.11214082223079444,0.12630473957880836,pre-Nov 2023
category,64,Footwear,2019-02,2019-04,2,last-month naive,14882707,17360096,0.16646091332712523,-0.14270595047400658,pre-Nov 2023
category,64,Footwear,2019-02,2019-05,3,seasonal-naive + trend,9740628,11617428.358540293,0.19267755205724854,-0.1615504137936521,pre-Nov 2023
category,64,Footwear,2019-02,2019-05,3,seasonal-naive,9740628,11972722,0.2291529868505398,-0.186431623485453,pre-Nov 2023
category,64,Footwear,2019-02,2019-05,3,last-month naive,9740628,17360096,0.7822358065619588,-0.43890701986901454,pre-Nov 2023
category,64,Footwear,2019-03,2019-04,1,seasonal-naive + trend,14882707,12340539.177938411,0.1708135369500716,0.2060013574290422,pre-Nov 2023
category,64,Footwear,2019-03,2019-04,1,seasonal-naive,14882707,13213748,0.11214082223079444,0.12630473957880836,pre-Nov 2023
category,64,Footwear,2019-03,2019-04,1,last-month naive,14882707,15979147,0.07367208129542563,-0.06861692930167049,pre-Nov 2023
category,64,Footwear,2019-03,2019-05,2,seasonal-naive + trend,9740628,11181524.34173598,0.1479264316157007,-0.12886403478617964,pre-Nov 2023
category,64,Footwear,2019-03,2019-05,2,seasonal-naive,9740628,11972722,0.2291529868505398,-0.186431623485453,pre-Nov 2023
category,64,Footwear,2019-03,2019-05,2,last-month naive,9740628,15979147,0.6404637360137354,-0.39041627190738026,pre-Nov 2023
category,64,Footwear,2019-03,2019-06,3,seasonal-naive + trend,9944685,9311256.33439138,0.06369519654052595,0.06802827060716116,pre-Nov 2023
category,64,Footwear,2019-03,2019-06,3,seasonal-naive,9944685,9970115,0.0025571448467196297,-0.0025506225354471838,pre-Nov 2023
category,64,Footwear,2019-03,2019-06,3,last-month naive,9944685,15979147,0.606802729297107,-0.3776460658381827,pre-Nov 2023
category,64,Footwear,2019-04,2019-05,1,seasonal-naive + trend,9740628,11277255.532926334,0.1577544623330584,-0.13625899745197975,pre-Nov 2023
category,64,Footwear,2019-04,2019-05,1,seasonal-naive,9740628,11972722,0.2291529868505398,-0.186431623485453,pre-Nov 2023
category,64,Footwear,2019-04,2019-05,1,last-month naive,9740628,14882707,0.5279001518177268,-0.34550696993497215,pre-Nov 2023
category,64,Footwear,2019-04,2019-06,2,seasonal-naive + trend,9944685,9390975.130606208,0.05567897519064626,0.05896191414554931,pre-Nov 2023
category,64,Footwear,2019-04,2019-06,2,seasonal-naive,9944685,9970115,0.0025571448467196297,-0.0025506225354471838,pre-Nov 2023
category,64,Footwear,2019-04,2019-06,2,last-month naive,9944685,14882707,0.4965488600191962,-0.3317959562060854,pre-Nov 2023
category,64,Footwear,2019-04,2019-07,3,seasonal-naive + trend,15485449,16011156.641429687,0.03394849199591739,-0.032833832883090504,pre-Nov 2023
category,64,Footwear,2019-04,2019-07,3,seasonal-naive,15485449,16998562,0.09771192298008279,-0.0890141766109392,pre-Nov 2023
category,64,Footwear,2019-04,2019-07,3,last-month naive,15485449,14882707,0.03892312066637525,0.04049948708927751,pre-Nov 2023
category,64,Footwear,2019-05,2019-06,1,seasonal-naive + trend,9944685,9241096.884502115,0.07075016609353492,0.07613686170500449,pre-Nov 2023
category,64,Footwear,2019-05,2019-06,1,seasonal-naive,9944685,9970115,0.0025571448467196297,-0.0025506225354471838,pre-Nov 2023
category,64,Footwear,2019-05,2019-06,1,last-month naive,9944685,9740628,0.020519201965673122,0.02094905995794111,pre-Nov 2023
category,64,Footwear,2019-05,2019-07,2,seasonal-naive + trend,15485449,15755621.508800654,0.017446863103591878,-0.017147689708701296,pre-Nov 2023
category,64,Footwear,2019-05,2019-07,2,seasonal-naive,15485449,16998562,0.09771192298008279,-0.0890141766109392,pre-Nov 2023
category,64,Footwear,2019-05,2019-07,2,last-month naive,15485449,9740628,0.3709818811194948,0.5897793242899739,pre-Nov 2023
category,64,Footwear,2019-05,2019-08,3,seasonal-naive + trend,15344547,15559250.928507008,0.013992197261151317,-0.013799117289999874,pre-Nov 2023
category,64,Footwear,2019-05,2019-08,3,seasonal-naive,15344547,16786700,0.09398472304200313,-0.08591045291808395,pre-Nov 2023
category,64,Footwear,2019-05,2019-08,3,last-month naive,15344547,9740628,0.365205893663723,0.5753139325308388,pre-Nov 2023
category,64,Footwear,2019-06,2019-07,1,seasonal-naive + trend,15485449,16143840.31526855,0.04251677269858627,-0.040782818859144414,pre-Nov 2023
category,64,Footwear,2019-06,2019-07,1,seasonal-naive,15485449,16998562,0.09771192298008279,-0.0890141766109392,pre-Nov 2023
category,64,Footwear,2019-06,2019-07,1,last-month naive,15485449,9944685,0.3578045428324358,0.5571583212540165,pre-Nov 2023
category,64,Footwear,2019-06,2019-08,2,seasonal-naive + trend,15344547,15942631.160230998,0.038976983825654676,-0.03751477119554286,pre-Nov 2023
category,64,Footwear,2019-06,2019-08,2,seasonal-naive,15344547,16786700,0.09398472304200313,-0.08591045291808395,pre-Nov 2023
category,64,Footwear,2019-06,2019-08,2,last-month naive,15344547,9944685,0.3519075538691367,0.5429897477898998,pre-Nov 2023
category,64,Footwear,2019-06,2019-09,3,seasonal-naive + trend,11064559,11277665.726748876,0.019260300094100114,-0.01889635070876592,pre-Nov 2023
category,64,Footwear,2019-06,2019-09,3,seasonal-naive,11064559,11874752,0.07322415651631484,-0.06822820383954124,pre-Nov 2023
category,64,Footwear,2019-06,2019-09,3,last-month naive,11064559,9944685,0.10121270987845064,0.11261030389600073,pre-Nov 2023
category,64,Footwear,2019-07,2019-08,1,seasonal-naive + trend,15344547,15745045.680470034,0.026100391264078013,-0.025436488950096106,pre-Nov 2023
category,64,Footwear,2019-07,2019-08,1,seasonal-naive,15344547,16786700,0.09398472304200313,-0.08591045291808395,pre-Nov 2023
category,64,Footwear,2019-07,2019-08,1,last-month naive,15344547,15485449,0.009182545434544272,-0.009098993513200683,pre-Nov 2023
category,64,Footwear,2019-07,2019-09,2,seasonal-naive + trend,11064559,11137895.636679806,0.0066280668465689245,-0.006584424838592525,pre-Nov 2023
category,64,Footwear,2019-07,2019-09,2,seasonal-naive,11064559,11874752,0.07322415651631484,-0.06822820383954124,pre-Nov 2023
category,64,Footwear,2019-07,2019-09,2,last-month naive,11064559,15485449,0.3995541078501186,-0.2854867172401653,pre-Nov 2023
category,64,Footwear,2019-07,2019-10,3,seasonal-naive + trend,8186021,8642530.956861982,0.055767015117843224,-0.052821327356603,pre-Nov 2023
category,64,Footwear,2019-07,2019-10,3,seasonal-naive,8186021,9214300,0.12561401931414543,-0.11159599752558523,pre-Nov 2023
category,64,Footwear,2019-07,2019-10,3,last-month naive,8186021,15485449,0.8916942675812828,-0.4713733518479187,pre-Nov 2023
category,64,Footwear,2019-08,2019-09,1,seasonal-naive + trend,11064559,10935942.09926754,0.011624222956600394,0.011760934683539876,pre-Nov 2023
category,64,Footwear,2019-08,2019-09,1,seasonal-naive,11064559,11874752,0.07322415651631484,-0.06822820383954124,pre-Nov 2023
category,64,Footwear,2019-08,2019-09,1,last-month naive,11064559,15344547,0.386819574101417,-0.27892566655763773,pre-Nov 2023
category,64,Footwear,2019-08,2019-10,2,seasonal-naive + trend,8186021,8485823.64375112,0.036623732549809024,-0.035329822576726774,pre-Nov 2023
category,64,Footwear,2019-08,2019-10,2,seasonal-naive,8186021,9214300,0.12561401931414543,-0.11159599752558523,pre-Nov 2023
category,64,Footwear,2019-08,2019-10,2,last-month naive,8186021,15344547,0.8744817537116018,-0.4665192136333513,pre-Nov 2023
category,64,Footwear,2019-08,2019-11,3,seasonal-naive + trend,7337567,6135241.377119397,0.16385889530965825,0.1959703863265305,pre-Nov 2023
category,64,Footwear,2019-08,2019-11,3,seasonal-naive,7337567,6661929,0.09207929549399685,0.10141777254005559,pre-Nov 2023
category,64,Footwear,2019-08,2019-11,3,last-month naive,7337567,15344547,1.0912309216392846,-0.5218127325622581,pre-Nov 2023
category,64,Footwear,2019-09,2019-10,1,seasonal-naive + trend,8186021,8475804.466601353,0.03539979516316329,-0.0341894940761359,pre-Nov 2023
category,64,Footwear,2019-09,2019-10,1,seasonal-naive,8186021,9214300,0.12561401931414543,-0.11159599752558523,pre-Nov 2023
category,64,Footwear,2019-09,2019-10,1,last-month naive,8186021,11064559,0.35164068110746355,-0.26015840305971527,pre-Nov 2023
category,64,Footwear,2019-09,2019-11,2,seasonal-naive + trend,7337567,6127997.522804888,0.16484612368038506,0.19738413285804848,pre-Nov 2023
category,64,Footwear,2019-09,2019-11,2,seasonal-naive,7337567,6661929,0.09207929549399685,0.10141777254005559,pre-Nov 2023
category,64,Footwear,2019-09,2019-11,2,last-month naive,7337567,11064559,0.507932942895104,-0.3368405374312704,pre-Nov 2023
category,64,Footwear,2019-09,2019-12,3,seasonal-naive + trend,8527503,6620390.406903449,0.22364255903475502,0.288066484887039,pre-Nov 2023
category,64,Footwear,2019-09,2019-12,3,seasonal-naive,8527503,7197224,0.15599865517490877,0.1848322353173946,pre-Nov 2023
category,64,Footwear,2019-09,2019-12,3,last-month naive,8527503,11064559,0.297514524474515,-0.22929571797664958,pre-Nov 2023
category,64,Footwear,2019-10,2019-11,1,seasonal-naive + trend,7337567,6052359.811843664,0.17515440583456826,0.21234811348151442,pre-Nov 2023
category,64,Footwear,2019-10,2019-11,1,seasonal-naive,7337567,6661929,0.09207929549399685,0.10141777254005559,pre-Nov 2023
category,64,Footwear,2019-10,2019-11,1,last-month naive,7337567,8186021,0.11563151655037698,-0.10364669233074286,pre-Nov 2023
category,64,Footwear,2019-10,2019-12,2,seasonal-naive + trend,8527503,6538675.103627899,0.23322511834614437,0.3041637433963688,pre-Nov 2023
category,64,Footwear,2019-10,2019-12,2,seasonal-naive,8527503,7197224,0.15599865517490877,0.1848322353173946,pre-Nov 2023
category,64,Footwear,2019-10,2019-12,2,last-month naive,8527503,8186021,0.04004478215956066,0.04171526068648004,pre-Nov 2023
category,64,Footwear,2019-10,2020-01,3,seasonal-naive + trend,13349830,16394000.601083104,0.22803066414202305,-0.18568808646267734,pre-Nov 2023
category,64,Footwear,2019-10,2020-01,3,seasonal-naive,13349830,18045138,0.351712943161074,-0.2601979547066916,pre-Nov 2023
category,64,Footwear,2019-10,2020-01,3,last-month naive,13349830,8186021,0.3868070979181008,0.630808178967535,pre-Nov 2023
category,64,Footwear,2019-11,2019-12,1,seasonal-naive + trend,8527503,6707387.487978476,0.2134406181999026,0.2713598275459234,pre-Nov 2023
category,64,Footwear,2019-11,2019-12,1,seasonal-naive,8527503,7197224,0.15599865517490877,0.1848322353173946,pre-Nov 2023
category,64,Footwear,2019-11,2019-12,1,last-month naive,8527503,7337567,0.1395409652743599,0.16217037609332902,pre-Nov 2023
category,64,Footwear,2019-11,2020-01,2,seasonal-naive + trend,13349830,16817002.338685714,0.25971659104915296,-0.20617065210901797,pre-Nov 2023
category,64,Footwear,2019-11,2020-01,2,seasonal-naive,13349830,18045138,0.351712943161074,-0.2601979547066916,pre-Nov 2023
category,64,Footwear,2019-11,2020-01,2,last-month naive,13349830,7337567,0.45036251397957877,0.8193810019043097,pre-Nov 2023
category,64,Footwear,2019-11,2020-02,3,seasonal-naive + trend,17490299,16178583.673442038,0.07499673542218817,0.08107726566394123,pre-Nov 2023
category,64,Footwear,2019-11,2020-02,3,seasonal-naive,17490299,17360096,0.007444298122061836,0.007500131335679249,pre-Nov 2023
category,64,Footwear,2019-11,2020-02,3,last-month naive,17490299,7337567,0.5804778980622344,1.3836646397913641,pre-Nov 2023
category,64,Footwear,2019-12,2020-01,1,seasonal-naive + trend,13349830,17496554.37124334,0.31062001323187927,-0.2370023424759983,pre-Nov 2023
category,64,Footwear,2019-12,2020-01,1,seasonal-naive,13349830,18045138,0.351712943161074,-0.2601979547066916,pre-Nov 2023
category,64,Footwear,2019-12,2020-01,1,last-month naive,13349830,8527503,0.3612275961566552,0.5655028206967503,pre-Nov 2023
category,64,Footwear,2019-12,2020-02,2,seasonal-naive + trend,17490299,16832338.08209192,0.037618620351091765,0.03908909829990229,pre-Nov 2023
category,64,Footwear,2019-12,2020-02,2,seasonal-naive,17490299,17360096,0.007444298122061836,0.007500131335679249,pre-Nov 2023
category,64,Footwear,2019-12,2020-02,2,last-month naive,17490299,8527503,0.5124438410115231,1.0510457750645177,pre-Nov 2023
category,64,Footwear,2019-12,2020-03,3,seasonal-naive + trend,15687718,15493370.806673238,0.012388493554432962,0.012543893498182692,pre-Nov 2023
category,64,Footwear,2019-12,2020-03,3,seasonal-naive,15687718,15979147,0.018576889258208235,-0.01823808242079505,pre-Nov 2023
category,64,Footwear,2019-12,2020-03,3,last-month naive,15687718,8527503,0.45642170518363473,0.8396613873955835,pre-Nov 2023
category,64,Footwear,2020-01,2020-02,1,seasonal-naive + trend,17490299,16434343.678158533,0.060373771874424054,0.06425296577221068,pre-Nov 2023
category,64,Footwear,2020-01,2020-02,1,seasonal-naive,17490299,17360096,0.007444298122061836,0.007500131335679249,pre-Nov 2023
category,64,Footwear,2020-01,2020-02,1,last-month naive,17490299,13349830,0.23672945785546606,0.3101514401306983,pre-Nov 2023
category,64,Footwear,2020-01,2020-03,2,seasonal-naive + trend,15687718,15127035.788385956,0.03574020208764872,0.037064909441446414,pre-Nov 2023
category,64,Footwear,2020-01,2020-03,2,seasonal-naive,15687718,15979147,0.018576889258208235,-0.01823808242079505,pre-Nov 2023
category,64,Footwear,2020-01,2020-03,2,last-month naive,15687718,13349830,0.14902664619545047,0.17512492668445964,pre-Nov 2023
category,64,Footwear,2020-01,2020-04,3,seasonal-naive + trend,9416824,14089065.043150438,0.496158900617707,-0.33162179526042446,pre-Nov 2023
category,64,Footwear,2020-01,2020-04,3,seasonal-naive,9416824,14882707,0.580438054273925,-0.367264033350922,pre-Nov 2023
category,64,Footwear,2020-01,2020-04,3,last-month naive,9416824,13349830,0.4176573757776507,-0.2946109426112542,pre-Nov 2023
category,64,Footwear,2020-02,2020-03,1,seasonal-naive + trend,15687718,15163224.951622175,0.03343335521315624,0.03458980856982632,pre-Nov 2023
category,64,Footwear,2020-02,2020-03,1,seasonal-naive,15687718,15979147,0.018576889258208235,-0.01823808242079505,pre-Nov 2023
category,64,Footwear,2020-02,2020-03,1,last-month naive,15687718,17490299,0.1149039649998808,-0.10306176012199678,pre-Nov 2023
category,64,Footwear,2020-02,2020-04,2,seasonal-naive + trend,9416824,14122771.01713139,0.49973823628129715,-0.33321697359696056,pre-Nov 2023
category,64,Footwear,2020-02,2020-04,2,seasonal-naive,9416824,14882707,0.580438054273925,-0.367264033350922,pre-Nov 2023
category,64,Footwear,2020-02,2020-04,2,last-month naive,9416824,17490299,0.8573458524869956,-0.46159731174407026,pre-Nov 2023
category,64,Footwear,2020-02,2020-05,3,seasonal-naive + trend,4424245,9243255.195916878,1.0892276978144018,-0.5213542300601666,pre-Nov 2023
category,64,Footwear,2020-02,2020-05,3,seasonal-naive,4424245,9740628,1.2016475127394617,-0.5457946859278477,pre-Nov 2023
category,64,Footwear,2020-02,2020-05,3,last-month naive,4424245,17490299,2.9532844587042537,-0.7470457766330925,pre-Nov 2023
category,64,Footwear,2020-03,2020-04,1,seasonal-naive + trend,9416824,14383997.118446052,0.5274785977146915,-0.3453263427087415,pre-Nov 2023
category,64,Footwear,2020-03,2020-04,1,seasonal-naive,9416824,14882707,0.580438054273925,-0.367264033350922,pre-Nov 2023
category,64,Footwear,2020-03,2020-04,1,last-month naive,9416824,15687718,0.6659245197743953,-0.39973270809686917,pre-Nov 2023
category,64,Footwear,2020-03,2020-05,2,seasonal-naive + trend,4424245,9414225.858498385,1.1278717291873268,-0.5300468603049121,pre-Nov 2023
category,64,Footwear,2020-03,2020-05,2,seasonal-naive,4424245,9740628,1.2016475127394617,-0.5457946859278477,pre-Nov 2023
category,64,Footwear,2020-03,2020-05,2,last-month naive,4424245,15687718,2.5458520041272577,-0.7179803334047693,pre-Nov 2023
category,64,Footwear,2020-03,2020-06,3,seasonal-naive + trend,7180349,9611445.040465668,0.33857630603549604,-0.25293762074593135,pre-Nov 2023
category,64,Footwear,2020-03,2020-06,3,seasonal-naive,7180349,9944685,0.38498630080515583,-0.27797119767996675,pre-Nov 2023
category,64,Footwear,2020-03,2020-06,3,last-month naive,7180349,15687718,1.1848127437816742,-0.5422948704202868,pre-Nov 2023
category,64,Footwear,2020-04,2020-05,1,seasonal-naive + trend,4424245,9013586.707704637,1.0373163574134427,-0.5091582137643118,pre-Nov 2023
category,64,Footwear,2020-04,2020-05,1,seasonal-naive,4424245,9740628,1.2016475127394617,-0.5457946859278477,pre-Nov 2023
category,64,Footwear,2020-04,2020-05,1,last-month naive,4424245,9416824,1.1284589800067581,-0.5301765223604051,pre-Nov 2023
category,64,Footwear,2020-04,2020-06,2,seasonal-naive + trend,7180349,9202412.876080442,0.28161080695108864,-0.2197319228456194,pre-Nov 2023
category,64,Footwear,2020-04,2020-06,2,seasonal-naive,7180349,9944685,0.38498630080515583,-0.27797119767996675,pre-Nov 2023
category,64,Footwear,2020-04,2020-06,2,last-month naive,7180349,9416824,0.3114716290252744,-0.23749780180663885,pre-Nov 2023
category,64,Footwear,2020-04,2020-07,3,seasonal-naive + trend,9535634,14329613.78560377,0.5027436860101562,-0.3345505229471038,pre-Nov 2023
category,64,Footwear,2020-04,2020-07,3,seasonal-naive,9535634,15485449,0.6239558900855465,-0.38421972782319713,pre-Nov 2023
category,64,Footwear,2020-04,2020-07,3,last-month naive,9535634,9416824,0.012459580558565901,0.012616780349723007,pre-Nov 2023
category,64,Footwear,2020-05,2020-06,1,seasonal-naive + trend,7180349,8904600.171361698,0.24013473040958005,-0.19363600141274218,pre-Nov 2023
category,64,Footwear,2020-05,2020-06,1,seasonal-naive,7180349,9944685,0.38498630080515583,-0.27797119767996675,pre-Nov 2023
category,64,Footwear,2020-05,2020-06,1,last-month naive,7180349,4424245,0.383839838425681,0.6229546510195525,pre-Nov 2023
category,64,Footwear,2020-05,2020-07,2,seasonal-naive + trend,9535634,13865872.254275808,0.45411120584911374,-0.3122946883446511,pre-Nov 2023
category,64,Footwear,2020-05,2020-07,2,seasonal-naive,9535634,15485449,0.6239558900855465,-0.38421972782319713,pre-Nov 2023
category,64,Footwear,2020-05,2020-07,2,last-month naive,9535634,4424245,0.5360303258283613,1.155313279440899,pre-Nov 2023
category,64,Footwear,2020-05,2020-08,3,seasonal-naive + trend,11129644,13739706.772579284,0.23451448874548766,-0.18996495454970402,pre-Nov 2023
category,64,Footwear,2020-05,2020-08,3,seasonal-naive,11129644,15344547,0.3787095975396877,-0.27468409461680426,pre-Nov 2023
category,64,Footwear,2020-05,2020-08,3,last-month naive,11129644,4424245,0.6024809957982483,1.5156030011900337,pre-Nov 2023
category,64,Footwear,2020-06,2020-07,1,seasonal-naive + trend,9535634,13510454.648446547,0.4168386337443894,-0.29420332267675225,pre-Nov 2023
