Date,YearMonth,HS2,Category,ValueEUR,Qty100kg,WeightKg,WeightTonnes,UnitValueEurPerKg,ValueMissing,QtyMissing
2023-11-01,2023-11,61,Knitted apparel,25195025,15656.09,1565609,1565.6090000000002,16.0927951998232,false,false
2023-11-01,2023-11,62,Woven apparel,21714826,8003.06,800306,800.306,27.13315406856877,false,false
2023-11-01,2023-11,63,Made-ups / home textiles,10982257,24974.12,2497412,2497.4120000000003,4.397455045463063,false,false
2023-11-01,2023-11,64,Footwear,6924359,2968.67,296867,296.867,23.32478517315835,false,false
2023-12-01,2023-12,52,Cotton yarn & woven cotton,630967,977.93,97793,97.793,6.452067121368605,false,false
2023-12-01,2023-12,61,Knitted apparel,23658607,13609.65,1360965,1360.9650000000001,17.38369980124397,false,false
2023-12-01,2023-12,62,Woven apparel,21717892,7636.11,763611,763.611,28.441041315538932,false,false
2023-12-01,2023-12,63,Made-ups / home textiles,10551442,24378.2,2437820,2437.82,4.328228499232921,false,false
2023-12-01,2023-12,64,Footwear,7447722,3196.93,319693,319.693,23.29648131175847,false,false
2024-01-01,2024-01,52,Cotton yarn & woven cotton,1125282,1475.86,147586,147.58599999999998,7.624584987735964,false,false
2024-01-01,2024-01,61,Knitted apparel,21873972,10807.58,1080758,1080.758,20.239472666406357,false,false
2024-01-01,2024-01,62,Woven apparel,31326442,8943.49,894349,894.349,35.02708897756916,false,false
2024-01-01,2024-01,63,Made-ups / home textiles,11108586,25613.34,2561334,2561.3340000000003,4.337031406290628,false,false
2024-01-01,2024-01,64,Footwear,10852345,4376.28,437628,437.628,24.798104783057756,false,false
2024-02-01,2024-02,52,Cotton yarn & woven cotton,781894,1507.74,150774,150.774,5.185867589902768,false,false
2024-02-01,2024-02,61,Knitted apparel,28246751,14402.07,1440207,1440.207,19.612979939689225,false,false
2024-02-01,2024-02,62,Woven apparel,47751329,13436.02,1343602,1343.602,35.53978707980488,false,false
2024-02-01,2024-02,63,Made-ups / home textiles,12850940,24968.62,2496862,2496.862,5.146836308934975,false,false
2024-02-01,2024-02,64,Footwear,12501913,5244.25,524425,524.4250000000001,23.83927730371359,false,false
2024-03-01,2024-03,52,Cotton yarn & woven cotton,900039,1795.29,179529,179.529,5.013334892969938,false,false
2024-03-01,2024-03,61,Knitted apparel,29422071,15389.37,1538937,1538.9370000000001,19.11843759686069,false,false
2024-03-01,2024-03,62,Woven apparel,46183779,14815.64,1481564,1481.564,31.172314527080843,false,false
2024-03-01,2024-03,63,Made-ups / home textiles,12889279,28515.91,2851591,2851.5910000000003,4.5200307477474855,false,false
2024-03-01,2024-03,64,Footwear,17114027,7736.24,773624,773.624,22.121892547283952,false,false
2024-04-01,2024-04,52,Cotton yarn & woven cotton,970512,2283.01,228301.00000000003,228.30100000000004,4.2510194874310665,false,false
2024-04-01,2024-04,61,Knitted apparel,25058934,12592.02,1259202,1259.2020000000002,19.900646599989518,false,false
2024-04-01,2024-04,62,Woven apparel,43520123,14794.56,1479456,1479.4560000000001,29.416300991715875,false,false
2024-04-01,2024-04,63,Made-ups / home textiles,13367258,32178.27,3217827,3217.827,4.154125750079168,false,false
2024-04-01,2024-04,64,Footwear,13165051,5782.96,578296,578.296,22.765246517354434,false,false
2024-05-01,2024-05,52,Cotton yarn & woven cotton,1136023,2135.26,213526.00000000003,213.52600000000004,5.320302913930855,false,false
2024-05-01,2024-05,61,Knitted apparel,30372529,16238.12,1623812,1623.8120000000001,18.704461477067543,false,false
2024-05-01,2024-05,62,Woven apparel,40406425,15460.78,1546078,1546.0780000000002,26.134790741476174,false,false
2024-05-01,2024-05,63,Made-ups / home textiles,16164195,37261.41,3726141.0000000005,3726.1410000000005,4.338052424747211,false,false
2024-05-01,2024-05,64,Footwear,9346816,4205.4,420539.99999999994,420.53999999999996,22.22574784800495,false,false
2024-06-01,2024-06,52,Cotton yarn & woven cotton,1093231,2510.44,251044,251.044,4.354738611558133,false,false
2024-06-01,2024-06,61,Knitted apparel,29604828,15868.38,1586838,1586.838,18.65649045460217,false,false
2024-06-01,2024-06,62,Woven apparel,30856303,10012.87,1001287.0000000001,1001.2870000000001,30.816641981769457,false,false
2024-06-01,2024-06,63,Made-ups / home textiles,14291613,32262.15,3226215,3226.215,4.429838990891803,false,false
2024-06-01,2024-06,64,Footwear,6882701,2620.56,262056,262.056,26.264237414903686,false,false
2024-07-01,2024-07,52,Cotton yarn & woven cotton,1736243,4546.35,454635.00000000006,454.63500000000005,3.818982260494682,false,false
2024-07-01,2024-07,61,Knitted apparel,33715304,18196.35,1819634.9999999998,1819.635,18.528608209888247,false,false
2024-07-01,2024-07,62,Woven apparel,36144800,11900.4,1190040,1190.04,30.37276057947632,false,false
2024-07-01,2024-07,63,Made-ups / home textiles,15060872,37231.26,3723126,3723.126,4.045222213806356,false,false
2024-07-01,2024-07,64,Footwear,10443684,4327.68,432768,432.76800000000003,24.132292590949422,false,false
2024-08-01,2024-08,52,Cotton yarn & woven cotton,719548,1296.27,129627,129.627,5.550911461346788,false,false
2024-08-01,2024-08,61,Knitted apparel,27150664,14849.65,1484965,1484.9650000000001,18.283706349981312,false,false
2024-08-01,2024-08,62,Woven apparel,25674040,8393.98,839398,839.398,30.586253481661856,false,false
2024-08-01,2024-08,63,Made-ups / home textiles,12055856,25620.95,2562095,2562.0950000000003,4.705467986159764,false,false
2024-08-01,2024-08,64,Footwear,12091152,5589.7,558970,558.97,21.631128683113584,false,false
2024-09-01,2024-09,52,Cotton yarn & woven cotton,1009723,1231.38,123138.00000000001,123.13800000000002,8.199930159658269,false,false
2024-09-01,2024-09,61,Knitted apparel,20788205,11745.5,1174550,1174.55,17.698867651440978,false,false
2024-09-01,2024-09,62,Woven apparel,19450418,7285.8,728580,728.58,26.69633808229707,false,false
2024-09-01,2024-09,63,Made-ups / home textiles,16152459,34932.2,3493219.9999999995,3493.22,4.623945528767155,false,false
2024-09-01,2024-09,64,Footwear,13869586,6583.85,658385,658.3850000000001,21.06607228293476,false,false
2024-10-01,2024-10,52,Cotton yarn & woven cotton,1231043,1274.42,127442,127.44200000000001,9.659633401861239,false,false
2024-10-01,2024-10,61,Knitted apparel,19763479,11343.68,1134368,1134.3680000000002,17.422458144094332,false,false
2024-10-01,2024-10,62,Woven apparel,20721614,8127.16,812716,812.716,25.496746711028205,false,false
2024-10-01,2024-10,63,Made-ups / home textiles,17519943,36979.23,3697923.0000000005,3697.9230000000007,4.737779288535753,false,false
2024-10-01,2024-10,64,Footwear,10795425,5328.23,532823,532.823,20.26080893655116,false,false
2024-11-01,2024-11,52,Cotton yarn & woven cotton,1076394,1724,172400,172.4,6.243584686774942,false,false
2024-11-01,2024-11,61,Knitted apparel,19896902,11457.85,1145785,1145.785,17.36530151817313,false,false
2024-11-01,2024-11,62,Woven apparel,21250471,7517.37,751737,751.7370000000001,28.268491507003112,false,false
2024-11-01,2024-11,63,Made-ups / home textiles,15612151,36256.64,3625664,3625.664,4.3060115333356865,false,false
2024-11-01,2024-11,64,Footwear,9984420,4891.37,489137,489.137,20.412318021331448,false,false
2024-12-01,2024-12,52,Cotton yarn & woven cotton,767523,1032.61,103260.99999999999,103.261,7.432844926932725,false,false
2024-12-01,2024-12,61,Knitted apparel,25034272,14382.93,1438293,1438.2930000000001,17.405543932981665,false,false
2024-12-01,2024-12,62,Woven apparel,21419545,7052.23,705223,705.223,30.372726073880177,false,false
2024-12-01,2024-12,63,Made-ups / home textiles,13187699,26826.08,2682608,2682.608,4.91599928129641,false,false
2024-12-01,2024-12,64,Footwear,6928477,3148.57,314857,314.857,22.00515472103209,false,false
2025-01-01,2025-01,52,Cotton yarn & woven cotton,894921,1317.67,131767,131.76700000000002,6.79169291248947,false,false
2025-01-01,2025-01,61,Knitted apparel,27310150,14224.45,1422445,1422.4450000000002,19.199441806185828,false,false
2025-01-01,2025-01,62,Woven apparel,37131430,10796.94,1079694,1079.6940000000002,34.39069773472854,false,false
2025-01-01,2025-01,63,Made-ups / home textiles,15696643,32838.06,3283806,3283.806,4.780015323682337,false,false
2025-01-01,2025-01,64,Footwear,12655066,4849.66,484966,484.966,26.094748910232884,false,false
2025-02-01,2025-02,52,Cotton yarn & woven cotton,881211,1727.49,172749,172.74900000000002,5.101106229269055,false,false
2025-02-01,2025-02,61,Knitted apparel,28414942,14421.87,1442187,1442.1870000000001,19.702675173191825,false,false
2025-02-01,2025-02,62,Woven apparel,45377599,13305.79,1330579,1330.5790000000002,34.103648862637996,false,false
2025-02-01,2025-02,63,Made-ups / home textiles,15855066,31227.54,3122754,3122.7540000000004,5.077270255678161,false,false
2025-02-01,2025-02,64,Footwear,13658099,5416.88,541688,541.688,25.21395895792412,false,false
2025-03-01,2025-03,52,Cotton yarn & woven cotton,1784869,4568.64,456864.00000000006,456.86400000000003,3.906784075786229,false,false
2025-03-01,2025-03,61,Knitted apparel,33135779,18035.43,1803543,1803.5430000000001,18.372602704787187,false,false
2025-03-01,2025-03,62,Woven apparel,53241305,18061.04,1806104,1806.1040000000003,29.4785377807701,false,false
2025-03-01,2025-03,63,Made-ups / home textiles,18590121,39481.5,3948150,3948.15,4.708565024125223,false,false
2025-03-01,2025-03,64,Footwear,15389812,6825.61,682561,682.561,22.547159887541188,false,false
2025-04-01,2025-04,52,Cotton yarn & woven cotton,1092735,1952.78,195278,195.27800000000002,5.595791640635402,false,false
2025-04-01,2025-04,61,Knitted apparel,30484914,16632.87,1663287,1663.287,18.328114149873112,false,false
2025-04-01,2025-04,62,Woven apparel,50359719,17464.81,1746481.0000000002,1746.4810000000002,28.834965281614856,false,false
2025-04-01,2025-04,63,Made-ups / home textiles,16284646,32831.83,3283183,3283.1830000000004,4.960017763249871,false,false
2025-04-01,2025-04,64,Footwear,16957000,7207.21,720721,720.721,23.5278283829665,false,false
2025-05-01,2025-05,52,Cotton yarn & woven cotton,1226468,2023.81,202381,202.381,6.060193397601553,false,false
2025-05-01,2025-05,61,Knitted apparel,31979426,18459.55,1845955,1845.955,17.32405502842702,false,false
2025-05-01,2025-05,62,Woven apparel,37105983,13296.8,1329680,1329.68,27.905949551771855,false,false
2025-05-01,2025-05,63,Made-ups / home textiles,19573302,41020.02,4102001.9999999995,4102.0019999999995,4.771646137666438,false,false
2025-05-01,2025-05,64,Footwear,13242335,5889.15,588915,588.915,22.485986942088417,false,false
2025-06-01,2025-06,52,Cotton yarn & woven cotton,1414501,2872.44,287244,287.244,4.92438832490844,false,false
2025-06-01,2025-06,61,Knitted apparel,28080964,15842.42,1584242,1584.2420000000002,17.72517330054373,false,false
2025-06-01,2025-06,62,Woven apparel,33465944,10866.88,1086688,1086.6879999999999,30.79627639211991,false,false
2025-06-01,2025-06,63,Made-ups / home textiles,12426492,29571.75,2957175,2957.175,4.202149686778767,false,false
2025-06-01,2025-06,64,Footwear,6887650,2856.92,285692,285.692,24.10865547512706,false,false
2025-07-01,2025-07,52,Cotton yarn & woven cotton,1541998,3775.74,377574,377.574,4.0839623491024275,false,false
2025-07-01,2025-07,61,Knitted apparel,33150621,19331.81,1933181.0000000002,1933.1810000000003,17.14822409282938,false,false
2025-07-01,2025-07,62,Woven apparel,37374651,11592.03,1159203,1159.2030000000002,32.24167898116206,false,false
2025-07-01,2025-07,63,Made-ups / home textiles,15918962,39210.17,3921017,3921.017,4.059906396733297,false,false
2025-07-01,2025-07,64,Footwear,11637150,5335.04,533504,533.504,21.812676193618042,false,false
2025-08-01,2025-08,52,Cotton yarn & woven cotton,924151,2491.37,249137,249.137,3.709408879451868,false,false
2025-08-01,2025-08,61,Knitted apparel,27457714,15234.96,1523496,1523.496,18.02283301039189,false,false
2025-08-01,2025-08,62,Woven apparel,25434814,8693.13,869312.9999999999,869.313,29.258522534461125,false,false
2025-08-01,2025-08,63,Made-ups / home textiles,13282359,35931.62,3593162.0000000005,3593.1620000000003,3.696565587635625,false,false
2025-08-01,2025-08,64,Footwear,12489209,5977.61,597761,597.761,20.89331522130082,false,false
2025-09-01,2025-09,52,Cotton yarn & woven cotton,997366,2803.43,280343,280.343,3.557663291039905,false,false
2025-09-01,2025-09,61,Knitted apparel,20014694,11495.33,1149533,1149.5330000000001,17.411152180929125,false,false
2025-09-01,2025-09,62,Woven apparel,22261446,7881.18,788118,788.118,28.2463362085373,false,false
2025-09-01,2025-09,63,Made-ups / home textiles,14402441,38878.07,3887807,3887.8070000000002,3.7045154247625973,false,false
2025-09-01,2025-09,64,Footwear,14416838,6507.29,650729,650.729,22.15490319318795,false,false
2025-10-01,2025-10,52,Cotton yarn & woven cotton,1027273,1660.94,166094,166.09400000000002,6.184889279564584,false,false
2025-10-01,2025-10,61,Knitted apparel,18137733,10988.96,1098896,1098.896,16.505413615119174,false,false
2025-10-01,2025-10,62,Woven apparel,16325216,5722.28,572228,572.228,28.529215627337354,false,false
2025-10-01,2025-10,63,Made-ups / home textiles,15904811,39843.4,3984340,3984.34,3.9918307674545845,false,false
2025-10-01,2025-10,64,Footwear,9241569,4557.32,455732,455.73199999999997,20.27851675985009,false,false
2025-11-01,2025-11,52,Cotton yarn & woven cotton,1201681,3792.89,379289,379.289,3.168246376773384,false,false
2025-11-01,2025-11,61,Knitted apparel,20170099,12070.2,1207020,1207.0200000000002,16.710658481218207,false,false
2025-11-01,2025-11,62,Woven apparel,18303827,6563.94,656394,656.394,27.885427045341668,false,false
2025-11-01,2025-11,63,Made-ups / home textiles,15761908,47051.92,4705192,4705.192,3.3498968798722775,false,false
2025-11-01,2025-11,64,Footwear,5725397,2736.59,273659,273.65900000000005,20.921647013253722,false,false
2025-12-01,2025-12,52,Cotton yarn & woven cotton,883804,1389.51,138951,138.951,6.360544364560169,false,false
2025-12-01,2025-12,61,Knitted apparel,20682622,12259.95,1225995,1225.9950000000001,16.870070432587408,false,false
2025-12-01,2025-12,62,Woven apparel,24094248,6732.63,673263,673.263,35.787274809398404,false,false
2025-12-01,2025-12,63,Made-ups / home textiles,14120662,36986.1,3698610,3698.61,3.817829400774886,false,false
2025-12-01,2025-12,64,Footwear,6007698,2935.86,293586,293.586,20.46316241237661,false,false
2026-01-01,2026-01,52,Cotton yarn & woven cotton,1022641,1120.98,112098,112.09800000000001,9.122740816071651,false,false
2026-01-01,2026-01,61,Knitted apparel,26435629,14063.37,1406337,1406.3370000000002,18.797506572037854,false,false
2026-01-01,2026-01,62,Woven apparel,37286662,9980.03,998003.0000000001,998.0030000000002,37.361272461104825,false,false
2026-01-01,2026-01,63,Made-ups / home textiles,14407373,37424.91,3742491.0000000005,3742.4910000000004,3.849674721996659,false,false
2026-01-01,2026-01,64,Footwear,9532491,3885.51,388551,388.55100000000004,24.533435765189125,false,false
2026-02-01,2026-02,52,Cotton yarn & woven cotton,1199374,2611.6,261160,261.16,4.592487364068004,false,false
2026-02-01,2026-02,61,Knitted apparel,27996239,15525.64,1552564,1552.564,18.03226082789502,false,false
2026-02-01,2026-02,62,Woven apparel,45209064,13416.93,1341693,1341.6930000000002,33.69553541682039,false,false
2026-02-01,2026-02,63,Made-ups / home textiles,13908351,33915.96,3391596,3391.596,4.100827751890261,false,false
2026-02-01,2026-02,64,Footwear,10744980,4423.76,442376,442.37600000000003,24.289247156265258,false,false
2026-03-01,2026-03,52,Cotton yarn & woven cotton,990291,1407.07,140707,140.707,7.037965417498774,false,false
2026-03-01,2026-03,61,Knitted apparel,31275887,17826.3,1782630,1782.63,17.544800098730526,false,false
2026-03-01,2026-03,62,Woven apparel,45818403,14686.88,1468688,1468.688,31.19682532981818,false,false
2026-03-01,2026-03,63,Made-ups / home textiles,15548079,37999.8,3799980.0000000005,3799.9800000000005,4.0916212716909035,false,false
2026-03-01,2026-03,64,Footwear,13964215,6378.57,637857,637.857,21.89239124129703,false,false
2026-04-01,2026-04,52,Cotton yarn & woven cotton,1022388,2185.88,218588,218.58800000000002,4.6772375427745345,false,false
2026-04-01,2026-04,61,Knitted apparel,26745953,13916.36,1391636,1391.6360000000002,19.219072372373237,false,false
2026-04-01,2026-04,62,Woven apparel,40723384,12351.69,1235169,1235.169,32.969888331070486,false,false
2026-04-01,2026-04,63,Made-ups / home textiles,12529312,28749.89,2874989,2874.989,4.358038239450655,false,false
2026-04-01,2026-04,64,Footwear,8504237,4065.54,406554,406.55400000000003,20.91785347087964,false,false
2026-05-01,2026-05,52,Cotton yarn & woven cotton,1448396,2558.03,255803.00000000003,255.80300000000003,5.662154079506495,false,false
2026-05-01,2026-05,61,Knitted apparel,28696769,16888.09,1688809,1688.8090000000002,16.992311741588303,false,false
2026-05-01,2026-05,62,Woven apparel,31983131,9977.38,997737.9999999999,997.7379999999999,32.055640859624475,false,false
2026-05-01,2026-05,63,Made-ups / home textiles,15356556,42004.3,4200430,4200.43,3.6559485576476694,false,false
2026-05-01,2026-05,64,Footwear,6057824,3031.07,303107,303.107,19.985760803940522,false,false
2026-06-01,2026-06,52,Cotton yarn & woven cotton,1019780,1938.75,193875,193.875,5.259987105093488,false,false
2026-06-01,2026-06,61,Knitted apparel,30081799,17663.86,1766386,1766.3860000000002,17.03013893905409,false,false
2026-06-01,2026-06,62,Woven apparel,33632817,9680.22,968021.9999999999,968.0219999999999,34.74385602806548,false,false
2026-06-01,2026-06,63,Made-ups / home textiles,14615618,35394.17,3539417,3539.417,4.1293857152180715,false,false
2026-06-01,2026-06,64,Footwear,5576474,2685.37,268537,268.537,20.76612906228937,false,false
